Category,Subcategory,Skill,Icon
Architecture & Design,Design,Graphic Design,🎨
Architecture & Design,Design,Illustrator,🎨
Architecture & Design,Design,Photoshop,🎨
Architecture & Design,Design,Typography,🎨
Architecture & Design,Design,Branding,🎨
Architecture & Design,Design,UX Design,🎨
Architecture & Design,Design,UI Design,🎨
Architecture & Design,Design,Interaction Design,🎨
Architecture & Design,Design,Motion Graphics,🎨
Architecture & Design,Design,3D Animation,🎨
Architecture & Design,Design,Industrial Design,🎨
Architecture & Design,Design,Product Design,🎨
Architecture & Design,Design,Fashion Design,🎨
Architecture & Design,Design,Web Design,🎨
Architecture & Design,Design,Design Thinking,🎨
Architecture & Design,Design,Color Theory,🎨
Architecture & Design,Design,Layout Design,🎨
Architecture & Design,Design,Prototyping,🎨
Architecture & Design,Design,Wireframing,🎨
Architecture & Design,Design,Figma,🎨
Environmental Science,Environmental Studies,Ecology,🌍
Environmental Science,Environmental Studies,Environmental Impact Assessment,🌍
Environmental Science,Environmental Studies,Climate Change Studies,🌍
Environmental Science,Environmental Studies,Biodiversity Conservation,🌍
Environmental Science,Environmental Studies,Water Resource Management,🌍
Environmental Science,Environmental Studies,Air Pollution Monitoring,🌍
Environmental Science,Environmental Studies,Soil Analysis,🌍
Environmental Science,Environmental Studies,Sustainable Development,🌍
Environmental Science,Environmental Studies,Waste Management,🌍
Environmental Science,Environmental Studies,Recycling Systems,🌍
Environmental Science,Environmental Studies,Environmental Policy,🌍
Environmental Science,Environmental Studies,GIS in Environment,🌍
Environmental Science,Environmental Studies,Renewable Energy Systems,🌍
Environmental Science,Environmental Studies,Carbon Footprint Analysis,🌍
Environmental Science,Environmental Studies,Ecosystem Restoration,🌍
Environmental Science,Environmental Studies,Wildlife Conservation,🌍
Environmental Science,Environmental Studies,Environmental Law,🌍
Environmental Science,Environmental Studies,Green Infrastructure,🌍
Environmental Science,Environmental Studies,Sustainability Reporting,🌍
Agriculture & Forestry,Agriculture,Crop Production,🚜
Agriculture & Forestry,Agriculture,Soil Fertility Management,🚜
Agriculture & Forestry,Agriculture,Irrigation Techniques,🚜
Agriculture & Forestry,Agriculture,Agroecology,🚜
Agriculture & Forestry,Agriculture,Organic Farming,🚜
Agriculture & Forestry,Agriculture,Precision Agriculture,🚜
Agriculture & Forestry,Agriculture,Pest Control,🚜
Agriculture & Forestry,Agriculture,Agribusiness,🚜
Agriculture & Forestry,Agriculture,Plant Breeding,🚜
Agriculture & Forestry,Agriculture,Seed Technology,🚜
Agriculture & Forestry,Agriculture,Fertilizer Application,🚜
Agriculture & Forestry,Agriculture,Agricultural Machinery,🚜
Agriculture & Forestry,Agriculture,Hydroponics,🚜
Agriculture & Forestry,Agriculture,Aquaponics,🚜
Agriculture & Forestry,Agriculture,Vertical Farming,🚜
Agriculture & Forestry,Agriculture,Post-Harvest Technology,🚜
Agriculture & Forestry,Agriculture,Agri Supply Chain,🚜
Agriculture & Forestry,Agriculture,Agricultural Economics,🚜
Agriculture & Forestry,Agriculture,Smart Farming Sensors,🚜
Agriculture & Forestry,Agriculture,Farm Data Analytics,🚜
Agriculture & Forestry,Forestry,Forest Management,🌲
Agriculture & Forestry,Forestry,Silviculture,🌲
Agriculture & Forestry,Forestry,Agroforestry,🌲
Agriculture & Forestry,Forestry,Wildlife Habitat Conservation,🌲
Agriculture & Forestry,Forestry,Forest Ecology,🌲
Agriculture & Forestry,Forestry,Forest Policy,🌲
Agriculture & Forestry,Forestry,Timber Harvesting,🌲
Agriculture & Forestry,Forestry,Fire Management,🌲
Agriculture & Forestry,Forestry,Forest Inventory,🌲
Agriculture & Forestry,Forestry,Carbon Sequestration,🌲
Agriculture & Forestry,Forestry,Community Forestry,🌲
Agriculture & Forestry,Forestry,Sustainable Forest Management,🌲
Agriculture & Forestry,Forestry,Remote Sensing in Forestry,🌲
Agriculture & Forestry,Forestry,Forest Economics,🌲
Agriculture & Forestry,Forestry,Forest Pathology,🌲
Agriculture & Forestry,Forestry,Tree Breeding,🌲
Agriculture & Forestry,Forestry,Urban Forestry,🌲
Agriculture & Forestry,Forestry,Forest Hydrology,🌲
Agriculture & Forestry,Forestry,Biodiversity in Forests,🌲
Agriculture & Forestry,Forestry,Non-Timber Forest Products,🌲
Pharmacy,Pharmaceutical Sciences,Pharmacology,🧪
Pharmacy,Pharmaceutical Sciences,Pharmaceutics,🧪
Pharmacy,Pharmaceutical Sciences,Pharmaceutical Chemistry,🧪
Pharmacy,Pharmaceutical Sciences,Pharmacognosy,🧪
Pharmacy,Pharmaceutical Sciences,Clinical Pharmacy,🧪
Pharmacy,Pharmaceutical Sciences,Drug Design,🧪
Pharmacy,Pharmaceutical Sciences,Drug Development,🧪
Pharmacy,Pharmaceutical Sciences,Pharmacokinetics,🧪
Pharmacy,Pharmaceutical Sciences,Pharmacodynamics,🧪
Pharmacy,Pharmaceutical Sciences,Toxicology,🧪
Pharmacy,Pharmaceutical Sciences,Biopharmaceutics,🧪
Pharmacy,Pharmaceutical Sciences,Biotechnology in Pharmacy,🧪
Pharmacy,Pharmaceutical Sciences,Pharmaceutical Biotechnology,🧪
Pharmacy,Pharmaceutical Sciences,Herbal Medicine,🧪
Pharmacy,Pharmaceutical Sciences,Medicinal Chemistry,🧪
Pharmacy,Pharmaceutical Sciences,Pharmacy Law,🧪
Pharmacy,Pharmaceutical Sciences,Hospital Pharmacy,🧪
Pharmacy,Pharmaceutical Sciences,Community Pharmacy,🧪
Pharmacy,Pharmaceutical Sciences,Industrial Pharmacy,🧪
Pharmacy,Pharmaceutical Sciences,Regulatory Affairs,🧪
Nursing & Allied Health,Nursing,Patient Care,👩‍⚕️
Nursing & Allied Health,Nursing,Critical Care Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Emergency Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Surgical Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Pediatric Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Geriatric Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Obstetric Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Mental Health Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Community Health Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Oncology Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Nursing Ethics,👩‍⚕️
Nursing & Allied Health,Nursing,Nursing Informatics,👩‍⚕️
Nursing & Allied Health,Nursing,Nursing Research,👩‍⚕️
Nursing & Allied Health,Nursing,Evidence-Based Nursing,👩‍⚕️
Nursing & Allied Health,Nursing,Clinical Skills,👩‍⚕️
Nursing & Allied Health,Nursing,Wound Care,👩‍⚕️
Nursing & Allied Health,Nursing,Medication Administration,👩‍⚕️
Nursing & Allied Health,Nursing,Health Assessment,👩‍⚕️
Nursing & Allied Health,Nursing,Nursing Documentation,👩‍⚕️
Nursing & Allied Health,Nursing,Infection Control,👩‍⚕️
Nursing & Allied Health,Allied Health,Physiotherapy,🧑‍⚕️
Nursing & Allied Health,Allied Health,Occupational Therapy,🧑‍⚕️
Nursing & Allied Health,Allied Health,Radiology Technology,🧑‍⚕️
Nursing & Allied Health,Allied Health,Medical Laboratory Science,🧑‍⚕️
Nursing & Allied Health,Allied Health,Nutrition & Dietetics,🧑‍⚕️
Nursing & Allied Health,Allied Health,Speech Therapy,🧑‍⚕️
Nursing & Allied Health,Allied Health,Audiology,🧑‍⚕️
Nursing & Allied Health,Allied Health,Respiratory Therapy,🧑‍⚕️
Nursing & Allied Health,Allied Health,Dental Hygiene,🧑‍⚕️
Nursing & Allied Health,Allied Health,Optometry,🧑‍⚕️
Nursing & Allied Health,Allied Health,Emergency Medical Technology,🧑‍⚕️
Nursing & Allied Health,Allied Health,Orthotics & Prosthetics,🧑‍⚕️
Nursing & Allied Health,Allied Health,Public Health Technology,🧑‍⚕️
Nursing & Allied Health,Allied Health,Clinical Laboratory Testing,🧑‍⚕️
Nursing & Allied Health,Allied Health,Diagnostic Imaging,🧑‍⚕️
Media,Media & Communication,Mass Communication,📺
Media,Media & Communication,Broadcast Journalism,📺
Media,Media & Communication,Public Relations,📺
Media,Media & Communication,Advertising,📺
Media,Media & Communication,Digital Media,📺
Media,Media & Communication,Media Production,📺
Media,Media & Communication,Film Studies,📺
Media,Media & Communication,Television Production,📺
Media,Media & Communication,Media Ethics,📺
Media,Media & Communication,Cultural Communication,📺
Media,Media & Communication,Social Media Strategy,📺
Media,Media & Communication,Digital Storytelling,📺
Media,Media & Communication,Podcasting,📺
Media,Media & Communication,Photojournalism,📺
Media,Media & Communication,Documentary Production,📺
Media,Media & Communication,Visual Communication,📺
Media,Media & Communication,Media Research,📺
Media,Media & Communication,Corporate Communication,📺
Media,Media & Communication,Interpersonal Communication,📺
Media,Media & Communication,Crisis Communication,📺
Media,Journalism,Investigative Reporting,🖋
Media,Journalism,News Writing,🖋
Media,Journalism,Feature Writing,🖋
Media,Journalism,Editing,🖋
Media,Journalism,Copywriting,🖋
Media,Journalism,Data Journalism,🖋
Media,Journalism,Political Reporting,🖋
Media,Journalism,Sports Journalism,🖋
Media,Journalism,Science Journalism,🖋
Media,Journalism,Business Journalism,🖋
Media,Journalism,Photo Editing,🖋
Media,Journalism,Fact Checking,🖋
Media,Journalism,Interview Techniques,🖋
Media,Journalism,Ethics in Journalism,🖋
Media,Journalism,Magazine Journalism,🖋
Media,Journalism,Broadcast Reporting,🖋
Media,Journalism,Foreign Correspondence,🖋
Media,Journalism,Editorial Writing,🖋
Media,Journalism,Opinion Writing,🖋
Media,Journalism,Column Writing,🖋
Hospitality & Tourism Management,Hospitality,Hotel Management,🍽️
Hospitality & Tourism Management,Hospitality,Front Office Operations,🍽️
Hospitality & Tourism Management,Hospitality,Housekeeping Management,🍽️
Hospitality & Tourism Management,Hospitality,Food & Beverage Service,🍽️
Hospitality & Tourism Management,Hospitality,Event Management,🍽️
Hospitality & Tourism Management,Hospitality,Guest Relations,🍽️
Hospitality & Tourism Management,Hospitality,Hospitality Marketing,🍽️
Hospitality & Tourism Management,Hospitality,Revenue Management,🍽️
Hospitality & Tourism Management,Hospitality,Hospitality Accounting,🍽️
Hospitality & Tourism Management,Hospitality,Hospitality Technology,🍽️
Hospitality & Tourism Management,Hospitality,Catering Management,🍽️
Hospitality & Tourism Management,Hospitality,Luxury Hospitality,🍽️
Hospitality & Tourism Management,Hospitality,Hospitality Entrepreneurship,🍽️
Hospitality & Tourism Management,Hospitality,Menu Design,🍽️
Hospitality & Tourism Management,Hospitality,Hospitality Law,🍽️
Hospitality & Tourism Management,Hospitality,Hospitality Training,🍽️
Hospitality & Tourism Management,Hospitality,Resort Management,🍽️
Hospitality & Tourism Management,Hospitality,Club Management,🍽️
Hospitality & Tourism Management,Hospitality,Theme Park Management,🍽️
Hospitality & Tourism Management,Hospitality,Wellness Hospitality,🍽️
Hospitality & Tourism Management,Tourism,Travel Planning,✈️
Hospitality & Tourism Management,Tourism,Tour Operations,✈️
Hospitality & Tourism Management,Tourism,Eco-Tourism,✈️
Hospitality & Tourism Management,Tourism,Heritage Tourism,✈️
Hospitality & Tourism Management,Tourism,Adventure Tourism,✈️
Hospitality & Tourism Management,Tourism,Sustainable Tourism,✈️
Hospitality & Tourism Management,Tourism,Destination Marketing,✈️
Hospitality & Tourism Management,Tourism,Tour Guide Skills,✈️
Hospitality & Tourism Management,Tourism,Travel Agency Operations,✈️
Hospitality & Tourism Management,Tourism,Airline Management,✈️
Hospitality & Tourism Management,Tourism,Cruise Tourism,✈️
Hospitality & Tourism Management,Tourism,Event Tourism,✈️
Hospitality & Tourism Management,Tourism,Tourism Economics,✈️
Hospitality & Tourism Management,Tourism,Tourism Policy,✈️
Hospitality & Tourism Management,Tourism,Community-Based Tourism,✈️
Hospitality & Tourism Management,Tourism,Cultural Tourism,✈️
Hospitality & Tourism Management,Tourism,Wildlife Tourism,✈️
Hospitality & Tourism Management,Tourism,Medical Tourism,✈️
Hospitality & Tourism Management,Tourism,Digital Tourism Platforms,✈️
Hospitality & Tourism Management,Tourism,Hospitality Sales,✈️
Public Policy & International Relations,Public Policy,Policy Analysis,📑
Public Policy & International Relations,Public Policy,Policy Design,📑
Public Policy & International Relations,Public Policy,Policy Evaluation,📑
Public Policy & International Relations,Public Policy,Public Administration,📑
Public Policy & International Relations,Public Policy,Governance,📑
Public Policy & International Relations,Public Policy,Policy Research,📑
Public Policy & International Relations,Public Policy,Legislative Drafting,📑
Public Policy & International Relations,Public Policy,Social Policy,📑
Public Policy & International Relations,Public Policy,Economic Policy,📑
Public Policy & International Relations,Public Policy,Education Policy,📑
Public Policy & International Relations,Public Policy,Health Policy,📑
Public Policy & International Relations,Public Policy,Environmental Policy,📑
Public Policy & International Relations,Public Policy,Security Policy,📑
Public Policy & International Relations,Public Policy,Crisis Management Policy,📑
Public Policy & International Relations,Public Policy,Policy Implementation,📑
Public Policy & International Relations,Public Policy,Policy Advocacy,📑
Public Policy & International Relations,Public Policy,Regulatory Policy,📑
Public Policy & International Relations,Public Policy,Urban Policy,📑
Public Policy & International Relations,Public Policy,Rural Policy,📑
Public Policy & International Relations,Public Policy,Equity Policy,📑
Public Policy & International Relations,International Relations,Diplomacy,🌍
Public Policy & International Relations,International Relations,Geopolitics,🌍
Public Policy & International Relations,International Relations,International Law,🌍
Public Policy & International Relations,International Relations,Conflict Resolution,🌍
Public Policy & International Relations,International Relations,Peace Studies,🌍
Public Policy & International Relations,International Relations,Foreign Policy Analysis,🌍
Public Policy & International Relations,International Relations,Global Governance,🌍
Public Policy & International Relations,International Relations,International Organizations,🌍
Public Policy & International Relations,International Relations,Security Studies,🌍
Public Policy & International Relations,International Relations,Human Rights Advocacy,🌍
Public Policy & International Relations,International Relations,Migration Studies,🌍
Public Policy & International Relations,International Relations,War Studies,🌍
Public Policy & International Relations,International Relations,Trade Negotiations,🌍
Public Policy & International Relations,International Relations,Development Studies,🌍
Public Policy & International Relations,International Relations,Intelligence Analysis,🌍
Public Policy & International Relations,International Relations,Cross-Cultural Negotiation,🌍
Public Policy & International Relations,International Relations,Public Diplomacy,🌍
Public Policy & International Relations,International Relations,Soft Power Strategies,🌍
Public Policy & International Relations,International Relations,Global Security Policy,🌍
Public Policy & International Relations,International Relations,International Treaties,🌍

